X1,id,host_is_superhost,host_response_rate,host_response_time,host_listings_count,host_identity_verified,accommodates,neighbourhood_group_cleansed,property_type,room_type,latitude,longitude,guests_included,bathrooms,bedrooms,beds,bed_type,amenities,cleaning_fee,minimum_nights,maximum_nights,instant_bookable,cancellation_policy,price
7190,27331743,FALSE,100%,within an hour,1,FALSE,4,Other neighborhoods,House,Entire home/apt,47.6934394,-122.3558343,3,1,1,3,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Outlet covers"",Bathtub,""Baby bath"",""High chair"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",$45.00,3,14,TRUE,moderate,$175.00
924,4725935,FALSE,100%,within an hour,9,FALSE,1,Capitol Hill,Townhouse,Shared room,47.62335267,-122.3230689,1,1,1,1,Real Bed,"{Internet,Wifi,Kitchen,""Paid parking off premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Other}",0,30,90,TRUE,strict_14_with_grace_period,$28.00
354,1520501,FALSE,100%,within a few hours,57,TRUE,1,Capitol Hill,House,Shared room,47.62430121,-122.3191542,1,0.5,1,1,Real Bed,"{Internet,Wifi,Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",$75.00,4,1125,TRUE,strict_14_with_grace_period,$45.00
2446,12568656,FALSE,100%,within an hour,8,TRUE,6,Cascade,Houseboat,Entire home/apt,47.63630266,-122.3405013,6,1,1,3,Real Bed,"{Wifi,Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Cooking basics"",Oven,Stove,""Paid parking on premises""}",$70.00,1,1125,TRUE,strict_14_with_grace_period,$200.00
6834,25986964,FALSE,99%,within an hour,521,FALSE,5,Downtown,Apartment,Entire home/apt,47.61538859,-122.3337097,4,2.5,2,2,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",Keypad,Lockbox,""Building staff"",""Private living room""}",$129.00,2,1125,TRUE,strict,$700.00
6909,26235757,TRUE,100%,within an hour,2,FALSE,4,Other neighborhoods,Apartment,Entire home/apt,47.66407654,-122.3470472,1,1,1,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Full kitchen""}",$165.00,2,1125,TRUE,flexible,$125.00
3653,16942022,TRUE,100%,within an hour,2,FALSE,10,Other neighborhoods,House,Entire home/apt,47.66531566,-122.3315621,6,3,4,7,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Baby monitor"",""Outlet covers"",Bathtub,""Changing table"",""High chair"",""Stair gates"",""Children’s books and toys"",""Babysitter recommendations"",Crib,""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Body soap"",""Bath towel"",""Toilet paper"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Wide hallway clearance"",Balcony,""Memory foam mattress"",""Full kitchen"",""Bedroom comforts"",""Bathroom essentials""}",$175.00,2,14,TRUE,strict_14_with_grace_period,$325.00
3375,15753740,TRUE,100%,within an hour,1,FALSE,4,Queen Anne,House,Entire home/apt,47.64102777,-122.3746249,4,2.5,3,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Gym,Breakfast,""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Lake access""}",$150.00,3,14,FALSE,moderate,$345.00
964,4968752,TRUE,100%,within an hour,1,TRUE,5,Other neighborhoods,Guest suite,Entire home/apt,47.67630936,-122.3261814,1,1.5,2,2,Real Bed,"{TV,Wifi,Kitchen,Breakfast,""Pets live on this property"",Cat(s),""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",Bathtub,""High chair"",""Children’s books and toys"",Crib,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Step-free access"",""Wide doorway"",""Well-lit path to entrance"",""Step-free access"",""Accessible-height bed"",""Step-free access"",""Accessible-height toilet"",""Step-free access"",""Lake access"",""Handheld shower head""}",$40.00,1,95,FALSE,flexible,$97.00
3104,14651421,TRUE,100%,within an hour,2,TRUE,4,Other neighborhoods,Apartment,Entire home/apt,47.66132314,-122.329647,2,1,2,2,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",Bathtub,""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Cleaning before checkout""}",$50.00,2,29,FALSE,moderate,$115.00
7455,28293425,FALSE,100%,within an hour,60,FALSE,6,Queen Anne,Apartment,Entire home/apt,47.62384087,-122.3611441,2,2,2,5,Real Bed,"{TV,Wifi,Kitchen,""Pets allowed"",Washer,Dryer,""Hair dryer"",Iron,Bathtub,Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,""Patio or balcony"",""Host greets you"",""Paid parking on premises""}",$160.00,1,29,TRUE,super_strict_30,$334.00
2185,11193030,FALSE,99%,within an hour,521,FALSE,3,Downtown,Apartment,Entire home/apt,47.61089211,-122.3422564,2,1,1,1,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock""}",$89.00,2,1125,TRUE,strict,$229.00
4545,19875407,TRUE,100%,within an hour,1,TRUE,2,Rainier Valley,Guesthouse,Entire home/apt,47.58746511,-122.2865369,1,1,0,1,Real Bed,"{Wifi,Kitchen,""Free parking on premises"",Gym,""Pets live on this property"",Dog(s),""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private living room"",""Private entrance"",""Hot water"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",Other,""Lake access""}",$70.00,2,1125,TRUE,moderate,$200.00
1821,9034515,TRUE,100%,within an hour,1,TRUE,2,Other neighborhoods,Guesthouse,Entire home/apt,47.69324083,-122.3941165,1,1,0,1,Real Bed,"{TV,Wifi,Kitchen,""Pets live on this property"",Dog(s),Cat(s),""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Pack ’n Play/travel crib"",""Hot water"",""Body soap"",""Bath towel"",""Toilet paper"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",Beachfront,""Full kitchen"",""Bedroom comforts"",""Bathroom essentials""}",$50.00,2,1125,FALSE,strict_14_with_grace_period,$100.00
4791,20553170,FALSE,100%,within an hour,35,FALSE,5,Capitol Hill,Loft,Entire home/apt,47.6185709,-122.3072171,2,1,2,2,Real Bed,"{TV,Wifi,Kitchen,""Paid parking off premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics""}",$60.00,2,12,TRUE,strict_14_with_grace_period,$175.00
2491,12784084,FALSE,86%,within an hour,9,TRUE,3,Central Area,Apartment,Entire home/apt,47.60656428,-122.3137071,2,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49""}",$45.00,2,1125,TRUE,moderate,$115.00
2820,13661449,TRUE,100%,within an hour,1,FALSE,7,Rainier Valley,Townhouse,Entire home/apt,47.54471844,-122.2719576,6,2,3,4,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private entrance"",Bathtub,""Baby bath"",""High chair"",""Stair gates"",Crib,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Children’s dinnerware"",""Game console"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Wide hallway clearance"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Step-free access"",""Wide doorway"",""Wide entryway"",""Handheld shower head""}",$150.00,2,1125,TRUE,strict_14_with_grace_period,$173.00
3052,14371730,TRUE,100%,within a day,1,TRUE,4,Other neighborhoods,House,Entire home/apt,47.65685864,-122.3264639,2,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,Gym,Breakfast,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",$50.00,3,1125,FALSE,flexible,$75.00
3149,14821742,FALSE,100%,within a few hours,1,FALSE,6,Other neighborhoods,Other,Entire home/apt,47.67194138,-122.2731134,6,3,3,3,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$80.00,2,1125,FALSE,moderate,$175.00
4974,20995958,FALSE,100%,within an hour,2,TRUE,1,Northgate,House,Private room,47.69224154,-122.3212908,1,1,1,1,Real Bed,"{Wifi,Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Host greets you""}",$10.00,2,30,FALSE,moderate,$45.00
7262,27580301,FALSE,100%,within an hour,78,TRUE,8,Queen Anne,Apartment,Entire home/apt,47.63610938,-122.3705917,6,2,3,3,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Indoor fireplace"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",$170.00,2,1125,TRUE,strict_14_with_grace_period,$265.00
7491,28403400,TRUE,100%,within an hour,9,TRUE,4,Downtown,Apartment,Entire home/apt,47.60510516,-122.3208748,2,1,0,2,Real Bed,"{Wifi,Kitchen,""Paid parking off premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",""Self check-in"",""Smart lock"",""Hot water"",""Bed linens"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""BBQ grill"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed""}",$50.00,1,1125,TRUE,strict_14_with_grace_period,$79.00
4908,20843851,FALSE,98%,within an hour,61,FALSE,4,Downtown,Condominium,Entire home/apt,47.61176057,-122.3372302,2,1,1,2,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff""}",$165.00,1,29,FALSE,strict_14_with_grace_period,$146.00
574,2948548,FALSE,92%,within an hour,51,TRUE,2,University District,Apartment,Entire home/apt,47.66200332,-122.3155139,1,1,0,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Paid parking off premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Self check-in"",""Building staff"",""Private living room"",""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",$60.00,1,1125,FALSE,moderate,$87.00
510,2481869,TRUE,100%,within an hour,5,TRUE,4,Queen Anne,Guesthouse,Entire home/apt,47.63900778,-122.3653201,1,1,1,1,Real Bed,"{TV,Internet,Wifi,Kitchen,""Pets live on this property"",Dog(s),""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,Bathtub,""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed""}",$50.00,1,365,TRUE,flexible,$149.00
5657,22296394,TRUE,100%,within an hour,7,TRUE,2,Queen Anne,Guest suite,Private room,47.63900218,-122.3684474,1,1,1,1,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",$40.00,2,20,FALSE,strict_14_with_grace_period,$48.00
4144,18649917,TRUE,100%,within an hour,1,TRUE,13,Rainier Valley,House,Entire home/apt,47.55811134,-122.2895064,10,2.5,5,11,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Other pet(s)"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",Bathtub,""Stair gates"",""Children’s books and toys"",""Babysitter recommendations"",""Pack ’n Play/travel crib"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Luggage dropoff allowed"",""Long term stays allowed""}",$285.00,2,1125,FALSE,strict_14_with_grace_period,"$1,079.00"
1232,6558980,TRUE,100%,within an hour,1,TRUE,4,Central Area,Guest suite,Entire home/apt,47.61108859,-122.3158229,2,1,1,1,Real Bed,"{TV,Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,Bathtub,""Game console"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",$60.00,1,365,FALSE,strict_14_with_grace_period,$159.00
7415,28180577,TRUE,100%,within an hour,2,FALSE,5,Capitol Hill,Apartment,Entire home/apt,47.64978522,-122.3214501,4,1,2,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Lake access""}",$70.00,1,1125,TRUE,moderate,$160.00
81,224763,TRUE,97%,within a few hours,4,TRUE,4,Downtown,Condominium,Entire home/apt,47.6138602,-122.3487873,1,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Long term stays allowed"",""Host greets you""}",$95.00,1,365,FALSE,strict_14_with_grace_period,$139.00
289,1141226,TRUE,75%,within a day,8,TRUE,4,Downtown,Apartment,Entire home/apt,47.61265159,-122.3222065,1,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",$75.00,30,182,FALSE,strict_14_with_grace_period,$174.00
3072,14455104,FALSE,100%,within an hour,3,TRUE,12,Central Area,House,Entire home/apt,47.59718858,-122.2961748,7,2,4,4,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Room-darkening shades""}",$60.00,1,1125,TRUE,moderate,$170.00
5631,22245912,FALSE,100%,within an hour,2,FALSE,5,Other neighborhoods,Apartment,Entire home/apt,47.6872646,-122.3525296,1,1,2,3,Real Bed,"{TV,Wifi,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware""}",$55.00,180,365,TRUE,flexible,$81.00
7805,29514544,FALSE,100%,within a few hours,1,TRUE,2,Other neighborhoods,House,Entire home/apt,47.68591855,-122.309421,2,1,2,2,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Host greets you""}",$50.00,2,14,FALSE,flexible,$90.00
10,10209,TRUE,100%,within a day,1,TRUE,1,Delridge,House,Private room,47.55364569,-122.3632573,1,1.5,0,1,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Free street parking"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water""}",$75.00,5,730,FALSE,strict_14_with_grace_period,$50.00
4507,19786038,FALSE,99%,within an hour,81,FALSE,4,Downtown,Apartment,Entire home/apt,47.61515399,-122.3486634,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$115.00,1,365,TRUE,super_strict_30,$112.00
3024,14264138,FALSE,0%,a few days or more,1,FALSE,6,West Seattle,House,Entire home/apt,47.57289327,-122.3721168,1,2.5,3,4,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_49"",""Self check-in"",Lockbox}",$150.00,2,1125,FALSE,strict_14_with_grace_period,$275.00
6706,25492380,FALSE,100%,within a few hours,1,FALSE,2,Central Area,House,Private room,47.59586024,-122.2931469,1,1,1,1,Real Bed,"{Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Extra pillows and blankets"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",Other}",$25.00,1,30,FALSE,strict_14_with_grace_period,$70.00
3974,18182005,FALSE,100%,within a few hours,1,TRUE,10,Capitol Hill,House,Entire home/apt,47.63925855,-122.2803324,6,2.5,4,6,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Pets allowed"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Outlet covers"",Bathtub,""High chair"",""Children’s books and toys"",Crib,""Pack ’n Play/travel crib"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Step-free access"",""Step-free access"",Other,""Lake access""}",$250.00,1,300,FALSE,strict_14_with_grace_period,$346.00
